age,amount,fraud,M,es_barsandrestaurants,es_contents,es_fashion,es_food,es_health,es_home,es_hotelservices,es_hyper,es_leisure,es_otherservices,es_sportsandtoys,es_tech,es_transportation,es_travel
6,58.07,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,28.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,28.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,14.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,13.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,61.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,27.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,32.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,24.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,33.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,37.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,20.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,35.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,24.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,6.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,18.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,23.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,85.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,8.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,20.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,36.15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,6.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,23.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,134.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,194.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,27.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,82.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,27.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,59.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,1.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,30.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,33.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,13.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,39.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,236.1474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,12.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,24.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,41.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,40.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,11.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,59.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,59.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,47.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,35.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,36.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,54.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,13.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,18.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,26.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,19.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,27.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,23.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,38.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,25.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,50.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,26.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,7.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,32.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,65.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,37.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,6.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,22.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,23.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,56.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,47.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,63.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,20.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,26.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,57.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,40.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,23.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,54.52,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,39.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,45.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,53.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,157.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,44.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,33.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,47.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,43.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,25.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,45.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,27.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,60.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,49.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,46.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,45.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,14.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,28.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,26.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,37.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,62.88,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,90.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,4.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,205.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,39.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,106.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,83.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,58.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,26.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,42.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,33.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,51.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,26.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,86.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,34.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,95.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,48.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,53.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,20.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,32.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,38.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,47.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,59.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,57.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,25.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,29.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,58.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,42.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,23.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,107.73,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,26.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,45.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,30.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,72.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,43.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,21.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,44.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,48.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,35.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,52.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,20.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,43.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,29.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,48.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,30.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,26.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,116.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,31.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,14.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,40.49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,46.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,33.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,44.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,28.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,236.1474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,50.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,14.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,27.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,41.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,28.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,31.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,43.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,236.1474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,48.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,22.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,62.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,41.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,16.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,34.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,50.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,45.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,19.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,57.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,56.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,47.06,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,138.65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,34.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,46.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,31.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,51.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,41.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,14.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,32.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,13.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,61.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,47.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,8.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,25.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,21.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,26.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,42.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,43.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,41.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,27.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,29.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,21.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,31.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,45.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,39.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,42.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,20.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,29.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,81.63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,42.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,11.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,37.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,35.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,35.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,33.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,28.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,131.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,18.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,13.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,42.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,11.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,25.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,29.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,16.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,29.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,46.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,22.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,21.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,54.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,37.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,28.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,42.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,31.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,55.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,66.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,27.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,5.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,27.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,18.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,25.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,8.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,27.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,41.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,20.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,17.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,172.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,50.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,66.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,40.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,17.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,38.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,26.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,37.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,35.79,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,10.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,42.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,21.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,32.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,43.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,29.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,38.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,63.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,27.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,25.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,11.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,31.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,13.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,38.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,53.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
