age,gender,category,amount,fraud
5,F,es_home,58.72,0
2,F,es_transportation,55.71,0
5,F,es_transportation,13.44,0
5,M,es_transportation,41.47,0
2,F,es_transportation,1.0998,0
3,M,es_transportation,45.4,0
2,M,es_transportation,75.76,0
4,M,es_health,52.12,0
4,F,es_transportation,25.89,0
2,F,es_transportation,13.6,0
6,M,es_transportation,14.67,0
2,M,es_transportation,42.84,0
3,F,es_transportation,38.74,0
4,F,es_transportation,9.84,0
3,F,es_transportation,1.0998,0
6,M,es_transportation,7.61,0
5,F,es_transportation,31.47,0
2,F,es_transportation,40.31,0
4,F,es_wellnessandbeauty,26.31,0
3,M,es_transportation,1.0998,0
5,F,es_food,32.66,0
5,F,es_tech,137.12,0
5,M,es_transportation,34.25,0
2,F,es_transportation,19.15,0
2,F,es_transportation,43.75,0
2,F,es_transportation,2.05,0
6,M,es_transportation,20.6,0
2,M,es_transportation,56.27,0
2,F,es_transportation,7.05,0
3,F,es_transportation,25.29,0
2,M,es_transportation,35.86,0
2,M,es_transportation,27.08,0
5,M,es_transportation,43.93,0
1,M,es_transportation,27.07,0
2,M,es_transportation,18.52,0
3,F,es_transportation,28.5,0
3,F,es_transportation,35.39,0
2,F,es_transportation,25.26,0
5,M,es_transportation,36.43,0
2,F,es_transportation,18.53,0
3,F,es_barsandrestaurants,16.75,0
4,F,es_transportation,15.31,0
2,F,es_transportation,20.72,0
3,F,es_transportation,35,0
3,F,es_transportation,23.53,0
4,F,es_transportation,31.51,0
0,F,es_transportation,46.93,0
4,M,es_transportation,29.39,0
2,F,es_transportation,38.35,0
3,F,es_transportation,1.0998,0
2,F,es_transportation,34.1,0
2,F,es_transportation,63.44,0
3,M,es_transportation,11.97,0
3,F,es_transportation,59.01,0
2,F,es_transportation,35.34,0
3,F,es_transportation,55.45,0
2,F,es_transportation,10.39,0
2,M,es_transportation,22.23,0
1,M,es_transportation,42.63,0
4,F,es_transportation,23.28,0
5,M,es_transportation,25.99,0
3,M,es_transportation,54.05,0
3,F,es_transportation,31,0
3,F,es_transportation,33.39,0
4,F,es_transportation,8.51,0
5,M,es_transportation,8.76,0
4,F,es_transportation,48.16,0
5,F,es_transportation,21.55,0
1,M,es_transportation,12.56,0
6,F,es_transportation,9.91,0
6,F,es_wellnessandbeauty,1.0998,0
4,F,es_wellnessandbeauty,20.18,0
5,M,es_transportation,21.74,0
3,M,es_transportation,6.77,0
3,M,es_food,4.74,0
2,F,es_food,43.22,0
5,F,es_transportation,26.92,0
2,M,es_transportation,10.98,0
2,M,es_transportation,8.33,0
1,M,es_transportation,2.35,0
2,M,es_fashion,122.08,0
2,M,es_transportation,46.75,0
3,M,es_transportation,21.3,0
4,F,es_transportation,8.67,0
1,F,es_transportation,54.24,0
1,M,es_transportation,77.8,0
5,M,es_otherservices,51.91,0
3,M,es_transportation,31.9,0
2,F,es_transportation,19.4,0
5,M,es_transportation,45.52,0
2,F,es_barsandrestaurants,57.73,0
2,M,es_transportation,44.41,0
2,F,es_transportation,19.29,0
3,M,es_transportation,55.81,0
2,F,es_transportation,15.29,0
5,M,es_transportation,33.62,0
5,M,es_transportation,20.41,0
3,M,es_transportation,27.39,0
2,F,es_transportation,5.92,0
2,M,es_transportation,40.11,0
1,M,es_sportsandtoys,29.39,0
4,M,es_transportation,18.67,0
5,M,es_transportation,13.36,0
2,F,es_transportation,13.35,0
1,F,es_transportation,31.83,0
4,M,es_food,73.1,0
4,F,es_transportation,52.83,0
4,F,es_transportation,42.74,0
4,F,es_transportation,27.09,0
1,F,es_transportation,58.74,0
1,M,es_transportation,17.3,0
3,F,es_transportation,8.05,0
4,M,es_transportation,31.52,0
4,M,es_transportation,4.14,0
3,F,es_transportation,77.87,0
2,F,es_transportation,1.2,0
3,F,es_transportation,43.56,0
2,M,es_wellnessandbeauty,9.44,0
5,F,es_transportation,7.62,0
4,F,es_wellnessandbeauty,52.47,0
3,F,es_health,171.46,0
4,M,es_transportation,47.97,0
3,F,es_transportation,18.81,0
3,M,es_transportation,23.68,0
2,M,es_transportation,19.12,0
5,M,es_transportation,30.67,0
2,F,es_transportation,9.59,0
5,F,es_transportation,6.74,0
4,M,es_transportation,33.54,0
3,M,es_transportation,27.73,0
3,F,es_food,59.76,0
3,M,es_transportation,45.4,0
2,F,es_transportation,18.13,0
1,M,es_transportation,37.14,0
2,M,es_transportation,14.84,0
1,M,es_transportation,40.17,0
4,F,es_transportation,5.63,0
3,F,es_transportation,51.38,0
2,M,es_transportation,28.27,0
6,F,es_transportation,17.57,0
4,M,es_transportation,1.0998,0
3,M,es_transportation,37.7,0
3,F,es_transportation,31.52,0
3,F,es_transportation,3.87,0
3,F,es_transportation,58.52,0
2,F,es_wellnessandbeauty,79.82,0
3,M,es_transportation,20.43,0
2,M,es_transportation,1.45,0
2,M,es_transportation,1.22,0
6,F,es_transportation,9.67,0
6,M,es_barsandrestaurants,88.43,0
3,M,es_wellnessandbeauty,30.01,0
4,F,es_fashion,20.69,0
3,F,es_transportation,22.59,0
6,M,es_transportation,22.81,0
1,F,es_transportation,3.6,0
4,F,es_transportation,35.41,0
6,F,es_transportation,6.71,0
5,F,es_transportation,19.82,0
6,F,es_transportation,3.4,0
1,F,es_transportation,33.67,0
1,M,es_transportation,2.93,0
1,F,es_transportation,24.09,0
2,M,es_transportation,17.04,0
2,F,es_transportation,27.82,0
2,F,es_transportation,25.48,0
2,F,es_transportation,7.32,0
5,M,es_health,36.71,0
5,M,es_transportation,16.43,0
2,F,es_transportation,15.07,0
1,F,es_transportation,3.21,0
2,M,es_contents,17.3,0
6,F,es_transportation,65.15,0
2,M,es_transportation,18.92,0
6,M,es_transportation,34.08,0
5,M,es_transportation,8.56,0
2,F,es_transportation,22.81,0
3,F,es_transportation,36.73,0
4,F,es_health,72.22,0
2,M,es_hyper,33.74,0
2,F,es_transportation,55.15,0
2,M,es_transportation,26.79,0
0,F,es_transportation,30.87,0
2,F,es_transportation,30.43,0
6,M,es_transportation,1.47,0
2,F,es_transportation,52.22,0
5,F,es_transportation,16.91,0
2,M,es_transportation,22.82,0
3,F,es_food,31.06,0
2,F,es_transportation,22.51,0
1,F,es_transportation,16.45,0
2,F,es_transportation,2.12,0
3,F,es_transportation,32.1,0
2,M,es_transportation,33.71,0
3,F,es_tech,5.66,0
2,F,es_hotelservices,210.93,0
2,F,es_transportation,34.78,0
2,F,es_food,12.74,0
3,F,es_transportation,15.87,0
2,M,es_transportation,49.68,0
5,F,es_transportation,19.59,0
2,F,es_transportation,50.73,0
4,F,es_fashion,12.49,0
2,F,es_wellnessandbeauty,48.6,0
6,F,es_transportation,44.1,0
3,F,es_transportation,34.28,0
2,F,es_transportation,1.75,0
3,M,es_transportation,2.31,0
2,M,es_transportation,1.92,0
1,F,es_transportation,21.65,0
1,F,es_transportation,14.62,0
2,F,es_transportation,14.34,0
2,F,es_transportation,13.91,0
2,F,es_transportation,24.45,0
3,F,es_transportation,38.07,0
5,F,es_transportation,15.14,0
3,M,es_transportation,28.08,0
1,M,es_transportation,51.59,0
5,F,es_transportation,33.41,0
5,F,es_hyper,23.06,0
4,M,es_transportation,17.95,0
4,M,es_transportation,54.88,0
2,F,es_transportation,37.13,0
1,M,es_transportation,2.31,0
4,M,es_transportation,50.72,0
3,M,es_transportation,28.41,0
3,M,es_transportation,19.49,0
2,F,es_transportation,26,0
2,F,es_transportation,50.73,0
1,F,es_health,3.72,0
2,F,es_fashion,73.48,0
3,F,es_transportation,2.55,0
2,F,es_transportation,22.17,0
5,M,es_transportation,48.31,0
2,F,es_transportation,6.06,0
3,F,es_sportsandtoys,116.01,0
3,F,es_transportation,20.63,0
5,F,es_transportation,2.78,0
3,M,es_transportation,68.34,0
6,M,es_transportation,6.63,0
3,M,es_transportation,43.54,0
4,M,es_transportation,17.5,0
2,M,es_transportation,17.85,0
2,M,es_transportation,37.34,0
1,F,es_transportation,28.17,0
5,F,es_food,36.09,0
2,F,es_food,64.64,0
5,M,es_transportation,37.8,0
4,M,es_transportation,16.87,0
2,M,es_transportation,43.59,0
6,M,es_transportation,60.04,0
1,F,es_transportation,43.23,0
4,F,es_transportation,57.13,0
2,M,es_transportation,17.06,0
2,M,es_hyper,45.52,0
4,M,es_fashion,11.49,0
2,F,es_transportation,21.55,0
2,F,es_transportation,25.81,0
2,M,es_transportation,1.12,0
3,F,es_transportation,14.73,0
3,F,es_transportation,31.93,0
5,M,es_transportation,12.21,0
1,F,es_transportation,35.59,0
3,F,es_transportation,54.07,0
3,M,es_transportation,41.87,0
3,M,es_transportation,40.27,0
3,M,es_transportation,48.8,0
4,M,es_wellnessandbeauty,135.99,0
4,M,es_transportation,28,0
3,M,es_transportation,19.55,0
5,F,es_health,53.07,0
3,F,es_transportation,41.76,0
3,M,es_transportation,44.77,0
3,F,es_transportation,20.86,0
3,F,es_transportation,41.78,0
3,M,es_transportation,14.79,0
1,F,es_transportation,45.01,0
1,F,es_transportation,11.54,0
4,M,es_transportation,23.07,0
2,M,es_transportation,3.87,0
5,F,es_transportation,82.77,0
4,F,es_transportation,11.33,0
5,F,es_transportation,12.51,0
1,M,es_food,53.26,0
3,F,es_transportation,15.02,0
3,F,es_wellnessandbeauty,22.05,0
4,F,es_hyper,101.27,0
4,M,es_food,7.97,0
3,F,es_transportation,1.76,0
2,M,es_transportation,32.09,0
2,M,es_transportation,18.67,0
3,F,es_transportation,84.36,0
2,F,es_transportation,10.67,0
3,M,es_transportation,2.97,0
4,F,es_transportation,14.09,0
2,M,es_transportation,32.64,0
3,F,es_transportation,1.88,0
3,M,es_transportation,53.52,0
3,F,es_wellnessandbeauty,7.44,0
2,F,es_transportation,31.55,0
2,F,es_transportation,20.29,0
2,F,es_transportation,17.98,0
5,M,es_transportation,27.77,0
2,M,es_transportation,34.44,0
2,F,es_transportation,52.77,0
2,M,es_transportation,7.56,0
2,F,es_transportation,38.17,0
1,F,es_transportation,28.83,0
1,M,es_transportation,31.27,0
5,M,es_health,205.57,0
2,M,es_wellnessandbeauty,26.98,0
4,F,es_transportation,1.15,0
3,F,es_transportation,22.38,0
3,M,es_transportation,41.26,0
2,F,es_transportation,9.83,0
4,M,es_transportation,3.38,0
2,M,es_transportation,28.12,0
2,M,es_transportation,31.24,0
4,F,es_transportation,8.56,0
2,F,es_transportation,28,0
5,F,es_transportation,47.33,0
3,M,es_food,31.34,0
2,F,es_transportation,18.69,0
5,M,es_transportation,32.29,0
3,F,es_transportation,16.21,0
1,F,es_transportation,12.96,0
4,F,es_transportation,14.19,0
3,M,es_transportation,6.67,0
2,M,es_transportation,32.35,0
5,M,es_transportation,67.6,0
5,M,es_transportation,64.88,0
4,M,es_transportation,39.82,0
5,M,es_health,98.21,0
3,F,es_transportation,28.56,0
4,M,es_transportation,25.53,0
6,F,es_transportation,13.35,0
4,M,es_transportation,21.32,0
4,F,es_transportation,11.8,0
5,F,es_transportation,28.33,0
3,F,es_wellnessandbeauty,32.28,0
5,M,es_transportation,29.79,0
2,M,es_transportation,22.49,0
4,F,es_transportation,30.23,0
4,F,es_transportation,25.48,0
3,F,es_tech,172.18,0
1,F,es_transportation,3.34,0
2,F,es_fashion,65.58,0
3,M,es_transportation,10.79,0
4,F,es_transportation,13.88,0
3,F,es_transportation,41.42,0
3,F,es_transportation,7.13,0
2,M,es_health,147.69,0
1,F,es_transportation,17.26,0
4,F,es_food,21.26,0
6,M,es_transportation,4.22,0
1,M,es_transportation,26.39,0
2,M,es_transportation,19.66,0
2,F,es_transportation,38.33,0
5,M,es_transportation,16.83,0
5,M,es_transportation,10.98,0
4,F,es_transportation,52.36,0
4,M,es_transportation,32.95,0
4,M,es_transportation,19.58,0
2,M,es_transportation,7.85,0
2,F,es_transportation,4.83,0
2,M,es_transportation,38.49,0
3,F,es_transportation,22.86,0
5,M,es_transportation,14.11,0
2,F,es_transportation,1.0998,0
1,M,es_transportation,2.04,0
2,M,es_transportation,83.37,0
1,F,es_transportation,25.58,0
1,M,es_transportation,42.22,0
1,M,es_transportation,3.73,0
3,M,es_transportation,9.86,0
2,F,es_transportation,39.39,0
5,M,es_wellnessandbeauty,21.78,0
3,F,es_transportation,12.15,0
1,M,es_transportation,28.98,0
3,M,es_transportation,10.24,0
2,M,es_transportation,52.67,0
4,M,es_transportation,6.98,0
6,F,es_transportation,17.71,0
3,F,es_transportation,26.51,0
3,M,es_wellnessandbeauty,52.07,0
4,F,es_transportation,35.86,0
3,F,es_transportation,53.54,0
2,F,es_transportation,26.71,0
1,F,es_transportation,5.96,0
3,M,es_transportation,25.18,0
6,F,es_transportation,50.21,0
4,M,es_transportation,27.67,0
6,M,es_transportation,48.49,0
4,F,es_transportation,20.04,0
3,F,es_transportation,34.99,0
2,F,es_transportation,46.49,0
2,F,es_transportation,30.98,0
2,F,es_transportation,41.99,0
4,M,es_transportation,1.86,0
2,F,es_transportation,12.61,0
1,M,es_transportation,29.49,0
1,M,es_transportation,47.43,0
1,F,es_transportation,40.94,0
2,F,es_transportation,35.54,0
1,M,es_transportation,34.84,0
4,F,es_transportation,48.83,0
4,F,es_transportation,14.09,0
3,M,es_transportation,49.36,0
1,M,es_transportation,5.78,0
6,F,es_transportation,7.97,0
3,F,es_transportation,2.84,0
4,F,es_transportation,67.4,0
2,F,es_transportation,8.36,0
3,F,es_transportation,37.66,0
2,F,es_transportation,24.27,0
5,F,es_transportation,27.94,0
2,M,es_transportation,3.27,0
2,F,es_transportation,11.43,0
4,F,es_food,4.56,0
2,F,es_transportation,52.24,0
3,F,es_health,33.72,0
4,M,es_transportation,39.73,0
2,F,es_transportation,5.24,0
3,M,es_transportation,4.3,0
2,F,es_transportation,22.93,0
0,F,es_transportation,31.97,0
3,F,es_transportation,39.93,0
3,F,es_transportation,3.7,0
5,F,es_transportation,16.18,0
2,M,es_transportation,47.63,0
2,F,es_transportation,51.55,0
2,M,es_transportation,9.87,0
2,F,es_transportation,33.51,0
3,F,es_wellnessandbeauty,65.31,0
3,M,es_transportation,3.09,0
3,F,es_transportation,47.83,0
3,M,es_wellnessandbeauty,11.28,0
2,F,es_health,38.96,0
4,M,es_transportation,11.99,0
2,M,es_transportation,32.36,0
2,F,es_transportation,56.81,0
3,F,es_transportation,29.53,0
2,F,es_transportation,28.22,0
4,F,es_transportation,19.58,0
2,M,es_transportation,47.25,0
4,F,es_transportation,28.24,0
0,F,es_transportation,17.79,0
5,F,es_hotelservices,104.86,0
3,F,es_transportation,31.49,0
3,F,es_transportation,37.83,0
2,F,es_transportation,45.29,0
2,M,es_transportation,49.6,0
3,F,es_transportation,49.41,0
2,F,es_transportation,31.29,0
6,F,es_transportation,54.56,0
1,F,es_transportation,19.18,0
5,F,es_transportation,3.28,0
5,M,es_transportation,52.6,0
2,F,es_transportation,18.35,0
4,M,es_transportation,25.07,0
3,F,es_transportation,53.76,0
3,M,es_transportation,55.42,0
6,F,es_transportation,47.7,0
5,F,es_transportation,4.83,0
6,M,es_transportation,33.48,0
3,M,es_transportation,20.94,0
3,M,es_transportation,46.08,0
5,F,es_transportation,34.51,0
4,M,es_transportation,40.99,0
2,M,es_transportation,32.86,0
1,F,es_transportation,44.06,0
2,F,es_transportation,29.67,0
2,F,es_transportation,19.18,0
3,M,es_transportation,35.74,0
2,F,es_transportation,24.43,0
2,M,es_transportation,12.47,0
2,F,es_wellnessandbeauty,21.04,0
2,M,es_transportation,5.5,0
2,F,es_transportation,19.94,0
6,F,es_transportation,24.25,0
4,F,es_transportation,40.36,0
2,M,es_transportation,5.91,0
4,M,es_transportation,51.52,0
0,F,es_transportation,32.77,0
4,M,es_wellnessandbeauty,15.1,0
2,F,es_food,80.37,0
3,F,es_transportation,1.0998,0
4,M,es_transportation,22.68,0
5,F,es_transportation,18.83,0
1,F,es_transportation,11.27,0
3,M,es_transportation,9.48,0
6,M,es_transportation,35.84,0
2,F,es_food,15.99,0
4,F,es_transportation,16.96,0
2,M,es_health,8.24,0
2,F,es_transportation,36.44,0
6,M,es_transportation,2.03,0
3,F,es_transportation,28.23,0
2,M,es_transportation,19.41,0
3,F,es_transportation,32.57,0
6,M,es_transportation,11.81,0
2,F,es_hyper,76.51,0
6,M,es_transportation,44.78,0
2,F,es_health,108.73,0
5,M,es_transportation,41.21,0
2,F,es_wellnessandbeauty,47.87,0
1,M,es_transportation,2.05,0
2,F,es_transportation,36.05,0
4,M,es_transportation,43.53,0
0,F,es_wellnessandbeauty,133.59,0
5,M,es_transportation,21.5,0
2,F,es_transportation,11.43,0
4,M,es_transportation,10.07,0
2,F,es_transportation,58.18,0
2,M,es_transportation,53.72,0
1,M,es_transportation,97.62,0
4,F,es_transportation,47.36,0
2,M,es_transportation,29.69,0
2,F,es_barsandrestaurants,32.01,0
4,M,es_transportation,35.76,0
2,M,es_transportation,6.63,0
6,F,es_fashion,36.53,0
3,M,es_food,38.77,0
5,F,es_transportation,44.01,0
4,M,es_transportation,12.32,0
1,M,es_wellnessandbeauty,104.24,0
2,M,es_transportation,28.68,0
2,M,es_transportation,12.52,0
5,M,es_transportation,39.9,0
2,F,es_transportation,10.41,0
1,M,es_transportation,66.35,0
6,F,es_transportation,27.8,0
5,F,es_transportation,30.19,0
2,F,es_transportation,57.16,0
2,F,es_hotelservices,134.28,0
3,M,es_transportation,51.33,0
2,M,es_transportation,45,0
2,M,es_transportation,36.55,0
5,F,es_transportation,18.62,0
3,F,es_transportation,24.82,0
1,M,es_hyper,100.46,0
5,F,es_transportation,10.05,0
2,M,es_transportation,43.39,0
5,F,es_transportation,37.38,0
1,F,es_transportation,1.0998,0
3,F,es_transportation,4.63,0
3,M,es_barsandrestaurants,50.3,0
2,F,es_transportation,60.41,0
2,F,es_transportation,41.68,0
1,F,es_transportation,38.01,0
4,F,es_transportation,44.11,0
1,M,es_health,95.23,0
2,F,es_hotelservices,20.95,0
2,F,es_transportation,18.76,0
3,F,es_transportation,3.08,0
4,M,es_transportation,20.99,0
1,F,es_food,15.82,0
3,F,es_transportation,18.38,0
4,M,es_sportsandtoys,154.69,0
4,M,es_transportation,38.91,0
2,M,es_transportation,28.49,0
1,F,es_transportation,1.44,0
2,M,es_transportation,27.11,0
3,M,es_transportation,6.91,0
2,F,es_transportation,49.16,0
3,M,es_transportation,18.13,0
6,M,es_wellnessandbeauty,36.44,0
3,M,es_tech,236.1474,0
2,F,es_transportation,18.7,0
1,M,es_transportation,36.31,0
3,M,es_transportation,52.39,0
5,M,es_food,29.57,0
2,M,es_hyper,50.47,0
2,F,es_food,68.32,0
1,F,es_wellnessandbeauty,90.66,0
2,M,es_transportation,11.43,0
3,F,es_transportation,65.79,0
3,M,es_transportation,40.27,0
2,M,es_transportation,42.02,0
2,F,es_transportation,2.17,0
4,M,es_transportation,44.59,0
2,F,es_transportation,28.86,0
4,M,es_transportation,34.88,0
5,F,es_food,25.12,0
3,F,es_transportation,63.71,0
1,M,es_transportation,51.5,0
4,F,es_transportation,36.56,0
3,M,es_transportation,4.05,0
3,M,es_transportation,1.55,0
2,M,es_transportation,13.8,0
2,M,es_fashion,38.86,0
3,F,es_transportation,48.98,0
2,F,es_wellnessandbeauty,49,0
3,M,es_transportation,9.15,0
2,M,es_transportation,26.46,0
1,M,es_wellnessandbeauty,2.66,0
3,F,es_transportation,43.53,0
4,F,es_transportation,24.76,0
2,M,es_transportation,50.1,0
3,M,es_transportation,42.73,0
2,M,es_food,28.84,0
3,M,es_transportation,7.18,0
4,M,es_transportation,47.41,0
3,F,es_food,57.99,0
3,M,es_food,2.65,0
1,M,es_food,15.89,0
3,M,es_transportation,67.02,0
1,F,es_transportation,55.26,0
6,M,es_transportation,60.12,0
2,F,es_wellnessandbeauty,115.48,0
6,F,es_transportation,13.56,0
5,F,es_health,126.53,0
3,M,es_transportation,16.45,0
3,F,es_wellnessandbeauty,42.08,0
3,M,es_transportation,9.34,0
2,M,es_transportation,9.61,0
2,M,es_transportation,16.94,0
1,M,es_transportation,1.0998,0
1,F,es_transportation,35.53,0
4,F,es_transportation,27.52,0
4,M,es_hyper,75.15,0
2,F,es_health,140.69,0
3,M,es_transportation,39.29,0
4,F,es_transportation,42.17,0
4,F,es_transportation,27.22,0
4,F,es_transportation,56,0
2,F,es_transportation,65.52,0
2,M,es_transportation,16.53,0
5,F,es_transportation,23.85,0
2,F,es_transportation,50.33,0
6,F,es_transportation,37.97,0
